movie1,movie2,movie3,movie4,movie5,movie6,label
527,2019,1193,58559,750,1198,0
2019,1193,58559,750,1203,4973,1
1193,58559,750,1203,4973,2959,0
58559,750,1203,4973,5618,1260,1
750,1203,4973,5618,1260,1207,1
1203,4973,5618,1260,1207,1148,1
4973,5618,1260,1207,1148,79132,0
5618,1260,1207,1148,4226,260,0
1260,1207,1148,4226,745,1252,1
1207,1148,4226,745,1252,1213,0
1148,4226,745,1252,1136,593,0
4226,745,1252,1136,1197,913,1
745,1252,1136,1197,913,2329,0
1252,1136,1197,913,5971,296,0
1136,1197,913,5971,1147,541,1
1197,913,5971,1147,541,923,0
913,5971,1147,541,1267,7361,0
5971,1147,541,1267,608,1201,0
1147,541,1267,608,5782,111,1
541,1267,608,5782,111,1208,1
1267,608,5782,111,1208,1276,1
608,5782,111,1208,1276,7099,0
5782,111,1208,1276,678,27773,1
111,1208,1276,678,27773,3000,1
1208,1276,678,27773,3000,1247,1
1276,678,27773,3000,1247,1617,0
678,27773,3000,1247,1230,1281,0
27773,3000,1247,1230,1299,1219,0
3000,1247,1230,1299,1089,2762,0
1247,1230,1299,1089,68954,27611,1
1230,1299,1089,68954,27611,48394,1
1299,1089,68954,27611,48394,47,0
1089,68954,27611,48394,78499,60069,1
68954,27611,48394,78499,60069,1214,1
27611,48394,78499,60069,1214,1223,1
48394,78499,60069,1214,1223,293,1
78499,60069,1214,1223,293,3949,1
60069,1214,1223,293,3949,4011,0
1214,1223,293,3949,3741,3683,1
1223,293,3949,3741,3683,1199,1
293,3949,3741,3683,1199,4878,0
3949,3741,3683,1199,91529,356,0
1263,2005,1405,3039,4571,1967,1
2005,1405,3039,4571,1967,1093,1
1405,3039,4571,1967,1093,1032,1
3039,4571,1967,1093,1032,1100,0
4571,1967,1093,1032,3263,296,1
1967,1093,1032,3263,296,356,1
1093,1032,3263,296,356,593,1
1032,3263,296,356,593,480,1
3263,296,356,593,480,318,1
296,356,593,480,318,260,1
356,593,480,318,260,110,1
593,480,318,260,110,589,1
480,318,260,110,589,592,1
318,260,110,589,592,1,1
260,110,589,592,1,780,1
110,589,592,1,780,1210,1
589,592,1,780,1210,590,1
592,1,780,1210,590,150,0
1,780,1210,590,1198,78499,1
780,1210,590,1198,78499,1196,1
1210,590,1198,78499,1196,82459,1
590,1198,78499,1196,82459,527,1
1198,78499,1196,82459,527,2329,1
78499,1196,82459,527,2329,58559,1
1196,82459,527,2329,58559,81932,0
82459,527,2329,58559,858,1291,1
527,2329,58559,858,1291,1213,1
2329,58559,858,1291,1213,79132,1
58559,858,1291,1213,79132,3508,1
858,1291,1213,79132,3508,2028,1
1291,1213,79132,3508,2028,80463,1
1213,79132,3508,2028,80463,1036,1
79132,3508,2028,80463,1036,48516,1
3508,2028,80463,1036,48516,1221,1
2028,80463,1036,48516,1221,2571,1
80463,1036,48516,1221,2571,4226,1
1036,48516,1221,2571,4226,1193,1
48516,1221,2571,4226,1193,1197,0
1221,2571,4226,1193,5782,1259,1
2571,4226,1193,5782,1259,2194,1
4226,1193,5782,1259,2194,1234,1
1193,5782,1259,2194,1234,4993,1
5782,1259,2194,1234,4993,7153,1
1259,2194,1234,4993,7153,5952,1
2194,1234,4993,7153,5952,2762,1
1234,4993,7153,5952,2762,60069,0
4993,7153,5952,2762,1270,33794,1
7153,5952,2762,1270,33794,7482,1
5952,2762,1270,33794,7482,2959,1
2762,1270,33794,7482,2959,1222,1
1270,33794,7482,2959,1222,1201,1
33794,7482,2959,1222,1201,68157,1
7482,2959,1222,1201,68157,1240,1
2959,1222,1201,68157,1240,50,1
1222,1201,68157,1240,50,3435,0
1201,68157,1240,50,904,1089,1
68157,1240,50,904,1089,2019,0
1240,50,904,1089,1252,3681,1
50,904,1089,1252,3681,293,0
904,1089,1252,3681,750,77455,0
1089,1252,3681,750,47,6016,1
1252,3681,750,47,6016,5618,1
3681,750,47,6016,5618,2858,1
750,47,6016,5618,2858,7099,1
47,6016,5618,2858,7099,27773,1
6016,5618,2858,7099,27773,1258,1
5618,2858,7099,27773,1258,541,0
2858,7099,27773,1258,6350,1206,1
7099,27773,1258,6350,1206,1090,1
27773,1258,6350,1206,1090,3949,1
1258,6350,1206,1090,3949,64839,0
6350,1206,1090,3949,48394,31658,1
1206,1090,3949,48394,31658,6870,0
1090,3949,48394,31658,1732,1466,0
3949,48394,31658,1732,3147,2502,1
48394,31658,1732,3147,2502,68358,1
31658,1732,3147,2502,68358,5971,1
1732,3147,2502,68358,5971,111,1
3147,2502,68358,5971,111,1228,1
318,50,2959,260,58559,1198,1
50,2959,260,58559,1198,51662,0
2959,260,58559,1198,45722,7254,1
260,58559,1198,45722,7254,6373,0
58559,1198,45722,7254,7153,6539,1
1198,45722,7254,7153,6539,6377,1
45722,7254,7153,6539,6377,6874,0
7254,7153,6539,6377,48516,7147,1
7153,6539,6377,48516,7147,48394,1
6539,6377,48516,7147,48394,8984,0
6377,48516,7147,48394,44665,7373,0
48516,7147,48394,44665,44199,8950,1
7147,48394,44665,44199,8950,31685,0
48394,44665,44199,8950,37729,7323,0
44665,44199,8950,37729,38038,6287,0
44199,8950,37729,38038,1213,1704,1
8950,37729,38038,1213,1704,527,1
37729,38038,1213,1704,527,111362,1
38038,1213,1704,527,111362,47,1
1213,1704,527,111362,47,74458,1
1704,527,111362,47,74458,858,1
527,111362,47,74458,858,293,1
111362,47,74458,858,293,79132,1
47,74458,858,293,79132,593,1
74458,858,293,79132,593,608,1
858,293,79132,593,608,904,1
293,79132,593,608,904,109487,1
79132,593,608,904,109487,44191,1
593,608,904,109487,44191,1527,0
608,904,109487,44191,1203,356,1
904,109487,44191,1203,356,2019,1
109487,44191,1203,356,2019,110,1
44191,1203,356,2019,110,1247,1
1203,356,2019,110,1247,1219,1
356,2019,110,1247,1219,778,1
2019,110,1247,1219,778,1222,1
110,1247,1219,778,1222,91529,1
1247,1219,778,1222,91529,1206,1
1219,778,1222,91529,1206,1148,1
778,1222,91529,1206,1148,89745,1
1222,91529,1206,1148,89745,1961,1
91529,1206,1148,89745,1961,54286,1
1206,1148,89745,1961,54286,116797,1
1148,89745,1961,54286,116797,1209,1
89745,1961,54286,116797,1209,1223,1
1961,54286,116797,1209,1223,33794,1
54286,116797,1209,1223,33794,27773,0
116797,1209,1223,33794,1214,1207,1
1209,1223,33794,1214,1207,296,1
1223,33794,1214,1207,296,5459,0
33794,1214,1207,296,30793,5481,0
1214,1207,296,30793,5956,5266,0
1207,296,30793,5956,40819,33004,0
296,30793,5956,40819,30812,8957,0
30793,5956,40819,30812,37741,6548,0
5956,40819,30812,37741,91542,106487,1
40819,30812,37741,91542,106487,88140,1
30812,37741,91542,106487,88140,102445,1
37741,91542,106487,88140,102445,106489,0
91542,106487,88140,102445,99114,76251,1
106487,88140,102445,99114,76251,91500,1
88140,102445,99114,76251,91500,87232,1
102445,99114,76251,91500,87232,98809,1
99114,76251,91500,87232,98809,79702,1
76251,91500,87232,98809,79702,96610,0
91500,87232,98809,79702,77561,1089,1
87232,98809,79702,77561,1089,1208,0
98809,79702,77561,1089,1201,115713,1
79702,77561,1089,1201,115713,64614,0
77561,1089,1201,115713,1212,68157,0
1089,1201,115713,1212,923,1260,1
1201,115713,1212,923,1260,46578,0
115713,1212,923,1260,1291,50872,0
1212,923,1260,1291,144210,2329,1
923,1260,1291,144210,2329,2571,1
1260,1291,144210,2329,2571,4993,1
1291,144210,2329,2571,4993,5952,0
144210,2329,2571,4993,4973,4886,1
2329,2571,4993,4973,4886,5445,1
2571,4993,4973,4886,5445,4963,1
4993,4973,4886,5445,4963,4306,1
4973,4886,5445,4963,4306,4995,1
4886,5445,4963,4306,4995,8961,0
5445,4963,4306,4995,5989,5218,1
4963,4306,4995,5989,5218,589,1
4306,4995,5989,5218,589,1210,1
4995,5989,5218,589,1210,1196,1
5989,5218,589,1210,1196,480,0
5218,589,1210,1196,780,590,1
589,1210,1196,780,590,32,1
1210,1196,780,590,32,380,0
1196,780,590,32,2028,3578,1
780,590,32,2028,3578,344,0
590,32,2028,3578,2762,595,0
32,2028,3578,2762,165,588,0
2028,3578,2762,165,1136,34405,0
3578,2762,165,1136,1080,36529,1
2762,165,1136,1080,36529,53125,0
165,1136,1080,36529,2997,4226,1
1136,1080,36529,2997,4226,1682,0
1080,36529,2997,4226,3147,2692,0
36529,2997,4226,3147,3081,3052,1
2997,4226,3147,3081,3052,3785,0
4226,3147,3081,3052,329,1356,1
3147,3081,3052,329,1356,68358,0
3081,3052,329,1356,45499,8361,0
3052,329,1356,45499,2000,1391,0
329,1356,45499,2000,3949,235,1
1356,45499,2000,3949,235,2470,0
45499,2000,3949,235,288,223,1
2000,3949,235,288,223,36,1
3949,235,288,223,36,208,0
235,288,223,36,5679,1371,1
288,223,36,5679,1371,180,1
223,36,5679,1371,180,3275,1
36,5679,1371,180,3275,8798,1
5679,1371,180,3275,8798,374,0
1371,180,3275,8798,6440,97752,0
180,3275,8798,6440,1240,1036,1
3275,8798,6440,1240,1036,59315,1
8798,6440,1240,1036,59315,71899,1
6440,1240,1036,59315,71899,112852,1
1240,1036,59315,71899,112852,1246,1
1036,59315,71899,112852,1246,8360,0
59315,71899,112852,1246,112552,109374,1
71899,112852,1246,112552,109374,2951,1
112852,1246,112552,109374,2951,3681,1
1246,112552,109374,2951,3681,4327,1
112552,109374,2951,3681,4327,5995,1
109374,2951,3681,4327,5995,784,0
2951,3681,4327,5995,908,1580,0
3681,4327,5995,908,1721,231,0
4327,5995,908,1721,919,1917,0
5995,908,1721,919,2291,2115,1
908,1721,919,2291,2115,2012,0
1721,919,2291,2115,1270,2011,0
919,2291,2115,1270,337,1370,0
2291,2115,1270,337,163,370,0
2115,1270,337,163,8665,5418,1
1270,337,163,8665,5418,57669,1
337,163,8665,5418,57669,59784,1
163,8665,5418,57669,59784,64839,0
8665,5418,57669,59784,72998,68954,1
5418,57669,59784,72998,68954,70286,0
57669,59784,72998,68954,73017,60684,0
59784,72998,68954,73017,68319,44022,0
72998,68954,73017,68319,1954,2409,1
68954,73017,68319,1954,2409,2411,0
73017,68319,1954,2409,2420,68073,1
68319,1954,2409,2420,68073,58299,1
1954,2409,2420,68073,58299,53318,0
2409,2420,68073,58299,508,79695,0
2420,68073,58299,508,69757,6365,0
68073,58299,508,69757,1234,64957,0
58299,508,69757,1234,51540,5608,1
508,69757,1234,51540,5608,150548,1
69757,1234,51540,5608,150548,4643,0
1234,51540,5608,150548,1276,2542,1
51540,5608,150548,1276,2542,112334,1
5608,150548,1276,2542,112334,1784,0
150548,1276,2542,112334,2268,134130,1
1276,2542,112334,2268,134130,5008,1
2542,112334,2268,134130,5008,78499,1
112334,2268,134130,5008,78499,26444,0
2268,134130,5008,78499,541,73321,0
134130,5008,78499,541,67255,73323,1
5008,78499,541,67255,73323,74510,1
78499,541,67255,73323,74510,104879,0
541,67255,73323,74510,4262,69640,1
67255,73323,74510,4262,69640,6870,1
73323,74510,4262,69640,6870,5903,0
74510,4262,69640,6870,112421,140289,1
4262,69640,6870,112421,140289,47491,1
69640,6870,112421,140289,47491,27716,1
6870,112421,140289,47491,27716,8117,1
112421,140289,47491,27716,8117,145,0
140289,47491,27716,8117,5349,4896,0
47491,27716,8117,5349,7361,66934,1
27716,8117,5349,7361,66934,76077,0
8117,5349,7361,66934,1374,48780,1
5349,7361,66934,1374,48780,4011,1
7361,66934,1374,48780,4011,1732,1
66934,1374,48780,4011,1732,4728,0
1374,48780,4011,1732,119145,122900,1
48780,4011,1732,119145,122900,122892,0
4011,1732,119145,122900,155168,1252,1
1732,119145,122900,155168,1252,52604,1
119145,122900,155168,1252,52604,111,1
122900,155168,1252,52604,111,924,1
155168,1252,52604,111,924,83349,0
1252,52604,111,924,38061,6807,1
52604,111,924,38061,6807,5464,1
111,924,38061,6807,5464,1892,1
924,38061,6807,5464,1892,55765,1
38061,6807,5464,1892,55765,1617,1
6807,5464,1892,55765,1617,628,0
5464,1892,55765,1617,84392,435,0
1892,55765,1617,84392,6,1221,1
55765,1617,84392,6,1221,745,1
1617,84392,6,1221,745,122904,0
84392,6,1221,745,16,431,1
6,1221,745,16,431,80489,1
1221,745,16,431,80489,81788,1
745,16,431,80489,81788,2278,0
16,431,80489,81788,56757,6333,1
431,80489,81788,56757,6333,3793,1
80489,81788,56757,6333,3793,99728,0
81788,56757,6333,3793,1729,122886,1
56757,6333,3793,1729,122886,145283,0
6333,3793,1729,122886,114066,112183,0
3793,1729,122886,114066,8958,92094,0
1729,122886,114066,8958,86628,122924,1
122886,114066,8958,86628,122924,134853,0
114066,8958,86628,122924,55118,37733,1
8958,86628,122924,55118,37733,65596,1
86628,122924,55118,37733,65596,85354,1
122924,55118,37733,65596,85354,106782,0
55118,37733,65596,85354,99813,98124,1
37733,65596,85354,99813,98124,117176,1
65596,85354,99813,98124,117176,139385,0
85354,99813,98124,117176,1086,2324,1
99813,98124,117176,1086,2324,68159,1
98124,117176,1086,2324,68159,3462,1
117176,1086,2324,68159,3462,27689,0
1086,2324,68159,3462,1466,4239,1
2324,68159,3462,1466,4239,55276,1
68159,3462,1466,4239,55276,74948,1
3462,1466,4239,55276,74948,58295,0
1466,4239,55276,74948,141688,79293,0
4239,55276,74948,141688,106839,103772,1
55276,74948,141688,106839,103772,73268,0
74948,141688,106839,103772,55290,118900,0
141688,106839,103772,55290,148626,1227,1
106839,103772,55290,148626,1227,157108,1
103772,55290,148626,1227,157108,157110,1
55290,148626,1227,157108,157110,26614,0
148626,1227,157108,157110,44555,71108,1
1227,157108,157110,44555,71108,142488,1
157108,157110,44555,71108,142488,4383,1
157110,44555,71108,142488,4383,7018,0
44555,71108,142488,4383,7843,32460,0
71108,142488,4383,7843,168252,158238,1
142488,4383,7843,168252,158238,96655,1
4383,7843,168252,158238,96655,161582,1
7843,168252,158238,96655,161582,64197,1
168252,158238,96655,161582,64197,6300,1
158238,96655,161582,64197,6300,166635,1
96655,161582,64197,6300,166635,128620,0
161582,64197,6300,166635,1095,1245,1
64197,6300,166635,1095,1245,4007,1
6300,166635,1095,1245,4007,2490,0
166635,1095,1245,4007,3896,555,1
1095,1245,4007,3896,555,171023,1
1245,4007,3896,555,171023,122918,1
4007,3896,555,171023,122918,122926,0
3896,555,171023,122918,90600,180777,1
555,171023,122918,90600,180777,7753,0
171023,122918,90600,180777,102903,159093,0
122918,90600,180777,102903,96488,5120,1
90600,180777,102903,96488,5120,164179,0
180777,102903,96488,5120,913,1193,1
102903,96488,5120,913,1193,98585,0
96488,5120,913,1193,96432,53129,0
5120,913,1193,96432,51357,27878,1
913,1193,96432,51357,27878,185135,1
1193,96432,51357,27878,185135,177593,1
96432,51357,27878,185135,177593,6787,1
51357,27878,185135,177593,6787,180095,0
1193,2137,3745,3754,3793,3825,0
2137,3745,3754,3793,2858,3176,0
3745,3754,3793,2858,2959,3481,0
3754,3793,2858,2959,541,1196,1
3793,2858,2959,541,1196,1214,1
2858,2959,541,1196,1214,1270,1
2959,541,1196,1214,1270,3471,1
541,1196,1214,1270,3471,1077,0
1196,1214,1270,3471,1240,2571,1
1214,1270,3471,1240,2571,1396,0
1270,3471,1240,2571,1653,32,1
3471,1240,2571,1653,32,3662,0
1240,2571,1653,32,2140,2640,0
2571,1653,32,2140,2968,3070,1
1653,32,2140,2968,3070,1372,1
32,2140,2968,3070,1372,1376,1
2140,2968,3070,1372,1376,1580,0
2968,3070,1372,1376,1573,2046,0
3070,1372,1376,1573,3175,2232,0
1372,1376,1573,3175,1527,3033,0
1376,1573,3175,1527,2094,2428,0
1573,3175,1527,2094,674,1373,0
3175,1527,2094,674,260,1073,1
1527,2094,674,260,1073,2174,1
2094,674,260,1073,2174,2797,0
674,260,1073,2174,367,1967,1
260,1073,2174,367,1967,2005,1
1073,2174,367,1967,2005,2100,0
2174,367,1967,2005,2253,3440,0
367,1967,2005,2253,1219,1258,0
1967,2005,2253,1219,1278,1333,0
2005,2253,1219,1278,2716,3476,0
2253,1219,1278,2716,724,330,0
1219,1278,2716,724,2606,3016,0
1278,2716,724,2606,1148,1812,0
2716,724,2606,1148,1256,1394,0
724,2606,1148,1256,2997,3035,1
2606,1148,1256,2997,3035,1,1
1148,1256,2997,3035,1,34,1
1256,2997,3035,1,34,910,1
2997,3035,1,34,910,1234,1
3035,1,34,910,1234,3421,1
1,34,910,1234,3421,1265,1
34,910,1234,3421,1265,911,0
910,1234,3421,1265,1079,1197,1
1234,3421,1265,1079,1197,1257,0
3421,1265,1079,1197,235,1238,0
1265,1079,1197,235,1923,2396,1
1079,1197,235,1923,2396,3104,0
1197,235,1923,2396,2700,2918,1
235,1923,2396,2700,2918,2936,1
1923,2396,2700,2918,2936,1732,0
2396,2700,2918,2936,3396,223,0
2700,2918,2936,3396,3108,1269,1
2918,2936,3396,3108,1269,2000,0
2936,3396,3108,1269,933,1885,0
3396,3108,1269,933,357,1028,0
3108,1269,933,357,1297,2108,0
1269,933,357,1297,3358,551,1
933,357,1297,3358,551,1648,0
357,1297,3358,551,1285,1456,0
1297,3358,551,1285,852,2463,0
3358,551,1285,852,1566,2144,0
551,1285,852,1566,837,588,0
1285,852,1566,837,2359,2423,1
852,1566,837,2359,2423,2915,0
1566,837,2359,2423,2723,3308,0
837,2359,2423,2723,2371,2407,0
2359,2423,2723,2371,3477,450,0
2423,2723,2371,3477,818,1665,0
2723,2371,3477,818,2037,2468,0
2371,3477,818,2037,2041,64,0
3477,818,2037,2041,2491,65,0
818,2037,2041,2491,720,745,1
2037,2041,2491,720,745,3213,1
2041,2491,720,745,3213,1907,0
2491,720,745,3213,2987,3034,0
720,745,3213,2987,2081,2294,0
745,3213,2987,2081,783,1688,0
3213,2987,2081,783,1097,1198,1
2987,2081,783,1097,1198,1291,1
2081,783,1097,1198,1291,592,1
783,1097,1198,1291,592,986,0
1097,1198,1291,592,1374,2528,0
1198,1291,592,1374,1617,2762,1
1291,592,1374,1617,2762,903,1
592,1374,1617,2762,903,1089,0
1374,1617,2762,903,2186,2203,0
1617,2762,903,2186,293,589,1
2762,903,2186,293,589,3370,0
903,2186,293,589,457,866,0
2186,293,589,457,1625,1834,0
293,589,457,1625,931,1086,1
589,457,1625,931,1086,2287,0
457,1625,931,1086,2763,3505,0
1625,931,1086,2763,377,494,0
931,1086,2763,377,353,1047,0
1086,2763,377,353,1658,3063,0
2763,377,353,1658,3056,291,0
377,353,1658,3056,913,3683,0
353,1658,3056,913,904,924,0
2804,3897,914,4027,6333,6345,1
3897,914,4027,6333,6345,6297,1
914,4027,6333,6345,6297,6170,1
4027,6333,6345,6297,6170,6166,0
6333,6345,6297,6170,6143,5816,1
6345,6297,6170,6143,5816,4019,1
6297,6170,6143,5816,4019,5299,1
6170,6143,5816,4019,5299,4886,1
6143,5816,4019,5299,4886,4783,0
5816,4019,5299,4886,4995,5388,1
4019,5299,4886,4995,5388,5989,1
5299,4886,4995,5388,5989,5445,1
4886,4995,5388,5989,5445,4306,1
4995,5388,5989,5445,4306,5015,1
5388,5989,5445,4306,5015,4014,1
5989,5445,4306,5015,4014,4720,0
5445,4306,5015,4014,5952,3751,1
4306,5015,4014,5952,3751,3408,0
5015,4014,5952,3751,3967,4993,1
4014,5952,3751,3967,4993,3578,1
5952,3751,3967,4993,3578,5991,1
3751,3967,4993,3578,5991,5618,1
3967,4993,3578,5991,5618,4226,0
4993,3578,5991,5618,4246,3948,0
3578,5991,5618,4246,4896,3793,0
5991,5618,4246,4896,4016,3512,0
5618,4246,4896,4016,5218,3510,0
4246,4896,4016,5218,5364,3536,0
4896,4016,5218,5364,4979,4848,0
4016,5218,5364,4979,5014,4776,0
5218,5364,4979,5014,5013,5679,0
5364,4979,5014,5013,3410,4990,1
4979,5014,5013,3410,4990,3301,0
5014,5013,3410,4990,4700,4054,0
5013,3410,4990,4700,5785,3784,0
3410,4990,4700,5785,4154,3988,0
4990,4700,5785,4154,3852,4029,1
4700,5785,4154,3852,4029,3396,1
5785,4154,3852,4029,3396,588,1
4154,3852,4029,3396,588,595,1
3852,4029,3396,588,595,2355,1
4029,3396,588,595,2355,1097,1
3396,588,595,2355,1097,364,1
588,595,2355,1097,364,1073,1
595,2355,1097,364,1073,1028,1
2355,1097,364,1073,1028,919,1
1097,364,1073,1028,919,2078,1
364,1073,1028,919,2078,594,1
1073,1028,919,2078,594,3114,1
1028,919,2078,594,3114,2080,1
919,2078,594,3114,2080,34,1
2078,594,3114,2080,34,1907,1
594,3114,2080,34,1907,3034,1
3114,2080,34,1907,3034,2083,1
2080,34,1907,3034,2083,2761,1
34,1907,3034,2083,2761,1025,1
1907,3034,2083,2761,1025,5103,1
3034,2083,2761,1025,5103,3159,1
2083,2761,1025,5103,3159,3397,1
2761,1025,5103,3159,3397,2137,1
1025,5103,3159,3397,2137,551,1
5103,3159,3397,2137,551,1032,0
3159,3397,2137,551,1022,2087,1
3397,2137,551,1022,2087,2081,1
2137,551,1022,2087,2081,2294,0
551,1022,2087,2081,262,2096,1
1022,2087,2081,262,2096,2140,1
2087,2081,262,2096,2140,2005,1
2081,262,2096,2140,2005,1282,1
262,2096,2140,2005,1282,531,1
2096,2140,2005,1282,531,2161,1
2140,2005,1282,531,2161,2018,1
2005,1282,531,2161,2018,596,1
1282,531,2161,2018,596,1012,1
531,2161,2018,596,1012,661,1
2161,2018,596,1012,661,2687,1
2018,596,1012,661,2687,1029,1
596,1012,661,2687,1029,3398,1
1012,661,2687,1029,3398,986,0
661,2687,1029,3398,362,1013,1
2687,1029,3398,362,1013,1566,1
1029,3398,362,1013,1566,2141,1
3398,362,1013,1566,2141,4519,0
362,1013,1566,2141,2089,783,0
1013,1566,2141,2089,1688,837,1
1566,2141,2089,1688,837,2090,0
2141,2089,1688,837,48,2033,1
2089,1688,837,48,2033,1030,0
1688,837,48,2033,239,1021,0
837,48,2033,239,13,3157,0
48,2033,239,13,2709,3438,1
2033,239,13,2709,3438,2987,1
239,13,2709,3438,2987,2085,1
13,2709,3438,2987,2085,720,1
2709,3438,2987,2085,720,1148,1
3438,2987,2085,720,1148,2857,1
2987,2085,720,1148,2857,4366,0
2085,720,1148,2857,2394,2700,1
720,1148,2857,2394,2700,6365,1
1148,2857,2394,2700,6365,3972,0
2857,2394,2700,6365,3755,3977,0
2394,2700,6365,3755,5378,4299,0
2700,6365,3755,5378,4310,3999,0
6365,3755,5378,4310,1035,2565,0
3755,5378,4310,1035,1947,3549,1
5378,4310,1035,1947,3549,899,1
4310,1035,1947,3549,899,2941,1
1035,1947,3549,899,2941,5693,1
1947,3549,899,2941,5693,2746,1
3549,899,2941,5693,2746,2300,1
899,2941,5693,2746,2300,1380,1
2941,5693,2746,2300,1380,4039,1
5693,2746,2300,1380,4039,1489,1
2746,2300,1380,4039,1489,2657,1
2300,1380,4039,1489,2657,6358,0
1380,4039,1489,2657,1088,2092,0
5872,3082,2541,370,355,170,0
3082,2541,370,355,3623,1722,1
2541,370,355,3623,1722,2376,1
370,355,3623,1722,2376,5459,1
355,3623,1722,2376,5459,6503,0
3623,1722,2376,5459,4638,586,0
1722,2376,5459,4638,102481,858,0
2376,5459,4638,102481,2706,4718,1
5459,4638,102481,2706,4718,39715,0
4638,102481,2706,4718,10,7573,1
102481,2706,4718,10,7573,2989,1
2706,4718,10,7573,2989,2990,1
4718,10,7573,2989,2990,3638,1
10,7573,2989,2990,3638,7570,1
7573,2989,2990,3638,7570,3617,0
2989,2990,3638,7570,3635,3639,1
2990,3638,7570,3635,3639,6373,0
3638,7570,3635,3639,5378,6934,1
7570,3635,3639,5378,6934,8984,1
3635,3639,5378,6934,8984,5481,0
3639,5378,6934,8984,110130,106540,0
5378,6934,8984,110130,111759,53972,0
6934,8984,110130,111759,2947,2949,1
8984,110130,111759,2947,2949,2762,0
110130,111759,2947,2949,111617,7569,1
111759,2947,2949,111617,7569,2948,1
2947,2949,111617,7569,2948,1527,0
2949,111617,7569,2948,104841,107141,1
111617,7569,2948,104841,107141,106487,1
7569,2948,104841,107141,106487,106696,1
2948,104841,107141,106487,106696,103335,1
104841,107141,106487,106696,103335,106916,0
107141,106487,106696,103335,104211,103228,0
106487,106696,103335,104211,103384,105653,1
106696,103335,104211,103384,105653,1196,1
103335,104211,103384,105653,1196,2993,1
104211,103384,105653,1196,2993,2763,1
103384,105653,1196,2993,2763,3984,1
105653,1196,2993,2763,3984,2991,1
1196,2993,2763,3984,2991,3633,1
2993,2763,3984,2991,3633,4963,1
2763,3984,2991,3633,4963,53121,1
3984,2991,3633,4963,53121,40815,1
2991,3633,4963,53121,40815,4005,1
3633,4963,53121,40815,4005,2115,1
4963,53121,40815,4005,2115,47566,1
53121,40815,4005,2115,47566,5796,0
40815,4005,2115,47566,3868,4973,0
4005,2115,47566,3868,3869,435,0
